TransactionID,AccountID,Type,Category,Subcategory,Amount,Date,Status,InvoiceNumber,InvestmentID
T4487,2,Expense,Groceries,Groceries,717.7568,6/3/2023,Pending,INV-2121,NULL
T6030,2,Expense,Rent,Rent,2868.0896,6/3/2023,Pending,NULL,NULL
T5286,2,Expense,Utilities,Utilities,366.0352,7/3/2023,Completed,INV-5420,NULL
T8529,2,Income,Freelance,Freelance,6808.374,7/3/2023,Pending,NULL,NULL
T7870,2,Expense,Rent,Rent,1161.344,7/3/2023,Completed,NULL,NULL
T1858,1,Expense,Utilities,Utilities,364.72,7/3/2023,Pending,INV-6763,NULL
T4673,1,Expense,Food and Drink,Food and Drink,528.88,8/3/2023,Completed,NULL,NULL
T3068,1,Expense,Transport,Transport,1103.9168,8/3/2023,Pending,INV-7788,NULL
T2086,1,Expense,Taxes,Taxes,581.9104,8/3/2023,Pending,NULL,NULL
T8194,2,Income,Bonus,Bonus,3795.876,9/3/2023,Pending,NULL,NULL
T9039,2,Expense,Rent,Rent,2113.9328,9/3/2023,Pending,NULL,NULL
T4436,2,Expense,Groceries,Groceries,236.1984,9/3/2023,Pending,NULL,NULL
T5110,1,Income,Bonus,Bonus,2994.318,9/3/2023,Completed,NULL,NULL
T5642,1,Income,Bonus,Bonus,837.36,10/3/2023,Pending,NULL,NULL
T8403,1,Expense,Personal Care,Personal Care,277.3952,10/3/2023,Cancelled,INV-6162,NULL
T3764,1,Income,Salary,Salary,162.378,10/3/2023,Pending,NULL,NULL
T5723,2,Expense,Entertainment,Adobe,1303.9968,10/3/2023,Pending,NULL,NULL
T6567,1,Expense,Rent,Rent,535.008,10/3/2023,Pending,NULL,NULL
T3092,1,Expense,Groceries,Groceries,1546.2432,10/3/2023,Completed,INV-3640,NULL
T3036,1,Expense,Rent,Rent,659.4176,11/3/2023,Completed,NULL,NULL
T7082,1,Expense,Rent,Rent,785.7856,11/3/2023,Pending,NULL,NULL
T4717,1,Income,Bonus,Bonus,6060.204,11/3/2023,Completed,NULL,NULL
T6687,2,Expense,Groceries,Groceries,1098.2144,11/3/2023,Completed,INV-8511,NULL
T2235,2,Expense,Restaurant,Restaurant,1766.1632,11/3/2023,Completed,NULL,NULL
T6069,1,Income,Salary,Salary,544.68,11/3/2023,Completed,NULL,NULL
T3840,2,Expense,Food and Drink,Food and Drink,868.0576,11/3/2023,Completed,NULL,NULL
T6275,1,Income,Freelance,Freelance,693.828,11/3/2023,Cancelled,NULL,NULL
T1986,1,Expense,Personal Care,Personal Care,1283.952,11/3/2023,Cancelled,NULL,NULL
T7516,1,Expense,Taxes,Taxes,1040.1632,12/3/2023,Completed,INV-5216,NULL
T4230,2,Income,Bonus,Bonus,3111.372,12/3/2023,Pending,NULL,NULL
T5882,2,Expense,Entertainment,Google,1144.2848,12/3/2023,Cancelled,INV-2478,NULL
T8900,1,Expense,Taxes,Taxes,20.33064,13/03/2023,Pending,NULL,NULL
T7268,2,Expense,Sending Money to Family,Sending Money to Family,35.37396,13/03/2023,Completed,NULL,NULL
T6008,2,Income,Freelance,Freelance,5703.372,13/03/2023,Cancelled,NULL,NULL
T3537,2,Expense,Restaurant,Restaurant,120.66624,14/03/2023,Completed,NULL,NULL
T1326,1,Expense,Food and Drink,Food and Drink,85.80708,14/03/2023,Cancelled,NULL,NULL
T7340,1,Income,Freelance,Freelance,8980.524,14/03/2023,Cancelled,NULL,NULL
T8901,1,Expense,Personal Care,Personal Care,115.48296,15/03/2023,Pending,INV-9020,NULL
T4776,2,Expense,Food and Drink,Food and Drink,168.99516,15/03/2023,Cancelled,INV-1524,NULL
T3651,2,Expense,Transport,Transport,11.71368,15/03/2023,Completed,INV-4838,NULL
T3058,2,Expense,Personal Care,Personal Care,48.66012,15/03/2023,Cancelled,INV-4087,NULL
T6342,2,Income,Freelance,Freelance,2486.664,16/03/2023,Pending,NULL,NULL
T4020,1,Expense,Rent,Rent,145.6452,16/03/2023,Completed,NULL,NULL
T8830,1,Income,Salary,Salary,3668.868,16/03/2023,Pending,NULL,NULL
T4712,2,Expense,Entertainment,Adobe,173.02392,16/03/2023,Cancelled,NULL,NULL
T8668,2,Expense,Entertainment,Spotify,16.42428,16/03/2023,Cancelled,NULL,NULL
T7346,1,Expense,Utilities,Utilities,102.70908,17/03/2023,Pending,NULL,NULL
T5406,2,Expense,Food and Drink,Food and Drink,29.89692,17/03/2023,Pending,NULL,NULL
T5605,1,Expense,Rent,Rent,199.48464,17/03/2023,Pending,NULL,NULL
T3956,1,Expense,Rent,Rent,224.66232,17/03/2023,Cancelled,NULL,NULL
T1966,2,Income,Bonus,Bonus,7014.888,17/03/2023,Completed,NULL,NULL
T4669,2,Expense,Rent,Rent,98.82648,18/03/2023,Pending,NULL,NULL
T5951,1,Income,Freelance,Freelance,721.458,18/03/2023,Completed,NULL,NULL
T5024,1,Income,Bonus,Bonus,4891.554,18/03/2023,Cancelled,NULL,NULL
T2451,1,Expense,Groceries,Groceries,153.41364,18/03/2023,Completed,INV-7484,NULL
T4984,2,Income,Bonus,Bonus,278.658,19/03/2023,Pending,NULL,NULL
T2313,1,Income,Bonus,Bonus,3856.608,19/03/2023,Cancelled,NULL,NULL
T3127,1,Expense,Taxes,Taxes,164.00844,19/03/2023,Completed,NULL,NULL
T2836,2,Income,Bonus,Bonus,6117.138,20/03/2023,Completed,NULL,NULL
T5304,2,Expense,Sending Money to Family,Sending Money to Family,77.79348,20/03/2023,Completed,INV-5884,NULL
T7449,1,Expense,Personal Care,Personal Care,98.96112,20/03/2023,Completed,INV-2827,NULL
T7868,1,Expense,Rent,Rent,48.14928,21/03/2023,Pending,NULL,NULL
T3141,2,Expense,Rent,Rent,50.28552,21/03/2023,Completed,NULL,NULL
T2434,2,Expense,Groceries,Groceries,62.72676,22/03/2023,Cancelled,INV-1465,NULL
T1284,1,Expense,Food and Drink,Food and Drink,67.07088,22/03/2023,Pending,INV-1835,NULL
T7022,2,Expense,Rent,Rent,153.52488,22/03/2023,Pending,NULL,NULL
T3613,1,Income,Bonus,Bonus,6199.326,22/03/2023,Completed,NULL,NULL
T6178,2,Expense,Restaurant,Restaurant,152.8848,22/03/2023,Completed,NULL,NULL
T1885,1,Income,Bonus,Bonus,2440.278,23/03/2023,Completed,NULL,NULL
T8879,1,Expense,Personal Care,Personal Care,67.9104,23/03/2023,Cancelled,INV-8749,NULL
T4001,1,Expense,Food and Drink,Food and Drink,85.13892,23/03/2023,Completed,INV-7172,NULL
T2703,2,Expense,Utilities,Utilities,39.63672,23/03/2023,Completed,NULL,NULL
T4226,1,Expense,Utilities,Utilities,124.26804,23/03/2023,Completed,INV-9408,NULL
T2276,2,Expense,Groceries,Groceries,7.25364,24/03/2023,Pending,NULL,NULL
T3696,1,Expense,Personal Care,Personal Care,7.1676,24/03/2023,Pending,NULL,NULL
T7480,2,Income,Bonus,Bonus,7377.966,24/03/2023,Pending,NULL,NULL
T8568,1,Expense,Taxes,Taxes,57.2022,24/03/2023,Pending,NULL,NULL
T7253,2,Expense,Groceries,Groceries,78.19884,24/03/2023,Pending,INV-3153,NULL
T5665,2,Income,Freelance,Freelance,3090.78,24/03/2023,Completed,NULL,NULL
T7992,1,Expense,Transport,Transport,46.75356,25/03/2023,Cancelled,NULL,NULL
T9454,2,Expense,Rent,Rent,168.44688,25/03/2023,Pending,NULL,NULL
T2714,2,Expense,Food and Drink,Food and Drink,127.02564,25/03/2023,Pending,INV-9728,NULL
T7892,2,Expense,Entertainment,Amazon,175.34772,25/03/2023,Pending,INV-7508,NULL
T2067,2,Income,Bonus,Bonus,319.212,25/03/2023,Completed,NULL,NULL
T3979,2,Expense,Personal Care,Personal Care,126.7488,25/03/2023,Completed,INV-5961,NULL
T5170,2,Expense,Transport,Transport,109.6524,25/03/2023,Pending,NULL,NULL
T8220,1,Expense,Sending Money to Family,Sending Money to Family,123.29064,25/03/2023,Completed,NULL,NULL
T8943,2,Income,Bonus,Bonus,6094.134,26/03/2023,Cancelled,NULL,NULL
T5685,1,Expense,Personal Care,Personal Care,139.35024,26/03/2023,Pending,NULL,NULL
T4130,1,Expense,Transport,Transport,35.09352,26/03/2023,Cancelled,NULL,NULL
T4042,1,Expense,Food and Drink,Food and Drink,104.96196,26/03/2023,Pending,INV-8203,NULL
T9703,1,Income,Salary,Salary,6338.394,26/03/2023,Pending,NULL,NULL
T4391,2,Income,Freelance,Freelance,7141.896,26/03/2023,Pending,NULL,NULL
T1832,1,Expense,Entertainment,Restaurant,178.48332,26/03/2023,Completed,NULL,NULL
T3566,1,Expense,Entertainment,Spotify,175.75344,26/03/2023,Completed,INV-9406,NULL
T3175,1,Expense,Taxes,Taxes,35.47692,26/03/2023,Completed,INV-3580,NULL
T5968,1,Income,Freelance,Freelance,661.824,27/03/2023,Pending,NULL,NULL
T7807,2,Income,Freelance,Freelance,5018.382,27/03/2023,Completed,NULL,NULL
T7843,2,Expense,Restaurant,Restaurant,32.08176,27/03/2023,Cancelled,INV-1078,NULL
T5323,2,Expense,Personal Care,Personal Care,19.21392,27/03/2023,Cancelled,INV-5498,NULL
T1091,2,Expense,Restaurant,Restaurant,19.6812,27/03/2023,Cancelled,NULL,NULL
T9705,2,Expense,Restaurant,Restaurant,266.2812,27/03/2023,Cancelled,NULL,NULL
T6564,1,Expense,Sending Money to Family,Sending Money to Family,151.08984,28/03/2023,Pending,INV-1053,NULL
T8445,1,Expense,Taxes,Taxes,28.73592,28/03/2023,Completed,INV-2842,NULL
T3522,2,Expense,Personal Care,Personal Care,14.56056,28/03/2023,Pending,NULL,NULL
T6478,2,Expense,Transport,Transport,2.13912,29/03/2023,Cancelled,INV-4550,NULL
T5406,1,Expense,Transport,Transport,2.8134,29/03/2023,Completed,INV-5667,NULL
T8912,2,Expense,Restaurant,Restaurant,197.84448,30/03/2023,Completed,NULL,NULL
T4909,1,Expense,Entertainment,Microsoft,43.12872,30/03/2023,Completed,NULL,NULL
T5419,1,Expense,Taxes,Taxes,7.03836,30/03/2023,Cancelled,NULL,NULL
T4433,1,Expense,Entertainment,Investment,73.3428,30/03/2023,Cancelled,INV-9945,R0007
T8841,1,Expense,Taxes,Taxes,57.71736,30/03/2023,Cancelled,NULL,NULL
T2036,2,Expense,Restaurant,Restaurant,350.62128,30/03/2023,Cancelled,NULL,NULL
T1937,2,Income,Salary,Salary,5716.944,31/03/2023,Cancelled,NULL,NULL
T4865,1,Expense,Restaurant,Restaurant,316.79928,31/03/2023,Completed,NULL,NULL
T4535,1,Expense,Rent,Rent,318.06792,31/03/2023,Completed,NULL,NULL
T4083,2,Expense,Personal Care,Personal Care,17.73684,31/03/2023,Completed,INV-4770,NULL
T6468,1,Expense,Food and Drink,Food and Drink,22.90248,31/03/2023,Pending,NULL,NULL
T4098,2,Income,Freelance,Freelance,3942.414,31/03/2023,Pending,NULL,NULL
T8245,1,Income,Freelance,Freelance,3898.962,31/03/2023,Cancelled,NULL,NULL
T2473,2,Expense,Restaurant,Restaurant,1377.4272,1/4/2023,Completed,NULL,NULL
T2014,2,Expense,Rent,Rent,2476.7488,1/4/2023,Pending,NULL,NULL
T4086,1,Expense,Restaurant,Restaurant,1626.1632,2/4/2023,Completed,NULL,NULL
T1074,2,Income,Bonus,Bonus,6078.708,2/4/2023,Cancelled,NULL,NULL
T8809,2,Expense,Sending Money to Family,Sending Money to Family,545.8144,2/4/2023,Cancelled,NULL,NULL
T7465,1,Income,Bonus,Bonus,6084.522,2/4/2023,Pending,NULL,NULL
T3418,1,Expense,Sending Money to Family,Sending Money to Family,1574.2112,2/4/2023,Pending,INV-6163,NULL
T9911,2,Income,Bonus,Bonus,7645.014,2/4/2023,Cancelled,NULL,NULL
T8167,2,Income,Bonus,Bonus,282.978,2/4/2023,Cancelled,NULL,NULL
T1166,1,Income,Freelance,Freelance,5283.666,3/4/2023,Pending,NULL,NULL
T9587,2,Income,Freelance,Freelance,1749.474,3/4/2023,Completed,NULL,NULL
T8005,1,Expense,Personal Care,Personal Care,841.328,3/4/2023,Pending,INV-1238,NULL
T5762,2,Expense,Utilities,Utilities,817.8688,3/4/2023,Completed,INV-4269,NULL
T3035,2,Expense,Restaurant,Restaurant,1852.3456,3/4/2023,Completed,NULL,NULL
T9352,2,Expense,Utilities,Utilities,187.2768,3/4/2023,Cancelled,NULL,NULL
T1300,2,Income,Salary,Salary,5410.44,3/4/2023,Completed,NULL,NULL
T5809,1,Expense,Personal Care,Personal Care,243.6512,3/4/2023,Completed,NULL,NULL
T1694,2,Income,Freelance,Freelance,4086.846,3/4/2023,Completed,NULL,NULL
T8254,2,Expense,Restaurant,Restaurant,2919.0784,3/4/2023,Pending,NULL,NULL
T9533,1,Income,Freelance,Freelance,2536.488,3/4/2023,Pending,NULL,NULL
T8304,2,Expense,Personal Care,Personal Care,1007.3152,3/4/2023,Completed,INV-6200,NULL
T6224,1,Expense,Transport,Transport,670.8768,4/4/2023,Pending,NULL,NULL
T7694,1,Expense,Utilities,Utilities,1409.4656,4/4/2023,Pending,INV-7442,NULL
T8428,2,Expense,Transport,Transport,1222.8992,4/4/2023,Pending,INV-8726,NULL
T1351,2,Expense,Entertainment,Spotify,1273.1264,4/4/2023,Cancelled,NULL,NULL
T5634,1,Expense,Sending Money to Family,Sending Money to Family,105.1456,4/4/2023,Pending,INV-6824,NULL
T3114,1,Expense,Utilities,Utilities,987.8944,4/4/2023,Cancelled,INV-8076,NULL
T8260,2,Expense,Food and Drink,Food and Drink,733.5904,5/4/2023,Pending,INV-7244,NULL
T8874,2,Expense,Taxes,Taxes,1175.6,5/4/2023,Completed,INV-5171,NULL
T3709,1,Expense,Personal Care,Personal Care,455.2352,5/4/2023,Completed,NULL,NULL
T9227,1,Expense,Entertainment,Sports,1081.0176,6/4/2023,Cancelled,INV-4315,NULL
T3188,2,Expense,Personal Care,Personal Care,693.1488,6/4/2023,Pending,INV-3115,NULL
T8270,2,Expense,Utilities,Utilities,1299.2736,6/4/2023,Pending,NULL,NULL
T3471,1,Expense,Rent,Rent,3174.7904,6/4/2023,Pending,NULL,NULL
T6793,1,Expense,Restaurant,Restaurant,535.9424,6/4/2023,Completed,NULL,NULL
T2320,2,Expense,Transport,Transport,997.5712,6/4/2023,Completed,NULL,NULL
T7128,1,Income,Salary,Salary,7295.238,7/4/2023,Pending,NULL,NULL
T2774,2,Income,Freelance,Freelance,1306.386,7/4/2023,Completed,NULL,NULL
T4963,1,Expense,Rent,Rent,1655.808,7/4/2023,Cancelled,NULL,NULL
T9735,2,Expense,Rent,Rent,765.088,7/4/2023,Cancelled,NULL,NULL
T2462,1,Expense,Restaurant,Restaurant,2729.5872,8/4/2023,Cancelled,NULL,NULL
T5362,2,Income,Freelance,Freelance,6864.822,8/4/2023,Pending,NULL,NULL
T4647,1,Expense,Restaurant,Restaurant,560.6784,8/4/2023,Pending,NULL,NULL
T8000,1,Expense,Food and Drink,Food and Drink,356.7808,8/4/2023,Completed,INV-9959,NULL
T8718,1,Income,Freelance,Freelance,6618.348,8/4/2023,Completed,NULL,NULL
T3213,1,Income,Bonus,Bonus,136.044,8/4/2023,Completed,NULL,NULL
T3512,1,Expense,Food and Drink,Food and Drink,1232.5216,9/4/2023,Cancelled,NULL,NULL
T7842,2,Expense,Rent,Rent,353.2544,9/4/2023,Cancelled,NULL,NULL
T6005,1,Income,Bonus,Bonus,5462.874,9/4/2023,Cancelled,NULL,NULL
T9376,2,Expense,Personal Care,Personal Care,454.8288,9/4/2023,Pending,NULL,NULL
T5956,1,Expense,Restaurant,Restaurant,2067.4944,9/4/2023,Pending,NULL,NULL
T7521,2,Expense,Food and Drink,Food and Drink,1431.296,10/4/2023,Completed,INV-2595,NULL
T4126,1,Expense,Personal Care,Personal Care,1584.832,10/4/2023,Pending,NULL,NULL
T2533,2,Expense,Utilities,Utilities,921.1616,10/4/2023,Cancelled,INV-4869,NULL
T4298,2,Expense,Rent,Rent,2337.9456,11/4/2023,Cancelled,NULL,NULL
T1754,2,Expense,Personal Care,Personal Care,297.6416,11/4/2023,Completed,INV-1872,NULL
T2797,2,Expense,Food and Drink,Food and Drink,1152.384,11/4/2023,Pending,INV-3247,NULL
T2537,2,Income,Bonus,Bonus,282.294,12/4/2023,Completed,NULL,NULL
T1394,2,Income,Freelance,Freelance,5060.358,12/4/2023,Pending,NULL,NULL
T5684,2,Expense,Sending Money to Family,Sending Money to Family,1591.9552,12/4/2023,Cancelled,NULL,NULL
T3980,2,Expense,Utilities,Utilities,947.1488,12/4/2023,Completed,NULL,NULL
T1899,2,Expense,Sending Money to Family,Sending Money to Family,131.11452,13/04/2023,Completed,NULL,NULL
T3387,2,Expense,Utilities,Utilities,93.30408,13/04/2023,Completed,NULL,NULL
T4103,2,Expense,Utilities,Utilities,127.97028,13/04/2023,Cancelled,NULL,NULL
T7444,2,Income,Bonus,Bonus,6817.842,13/04/2023,Cancelled,NULL,NULL
T1042,1,Expense,Transport,Transport,43.76448,14/04/2023,Pending,NULL,NULL
T1626,2,Expense,Rent,Rent,239.36184,14/04/2023,Cancelled,NULL,NULL
T6932,1,Expense,Groceries,Groceries,36.92232,14/04/2023,Completed,INV-1375,NULL
T7373,2,Expense,Restaurant,Restaurant,240.86304,14/04/2023,Pending,NULL,NULL
T4775,1,Expense,Rent,Rent,107.06976,14/04/2023,Cancelled,NULL,NULL
T2597,1,Income,Bonus,Bonus,3840.21,14/04/2023,Cancelled,NULL,NULL
T2577,2,Expense,Rent,Rent,196.13448,15/04/2023,Cancelled,NULL,NULL
T9375,1,Income,Bonus,Bonus,4592.016,15/04/2023,Cancelled,NULL,NULL
T3763,1,Expense,Taxes,Taxes,65.01996,15/04/2023,Cancelled,NULL,NULL
T9751,1,Expense,Sending Money to Family,Sending Money to Family,90.97488,15/04/2023,Pending,INV-6040,NULL
T6189,2,Expense,Rent,Rent,24.2064,15/04/2023,Cancelled,NULL,NULL
T5122,2,Expense,Food and Drink,Food and Drink,152.70012,15/04/2023,Completed,INV-8405,NULL
T6133,2,Expense,Restaurant,Restaurant,44.82864,16/04/2023,Cancelled,NULL,NULL
T3607,2,Expense,Restaurant,Restaurant,194.22504,16/04/2023,Cancelled,NULL,NULL
T9645,2,Income,Salary,Salary,7520.292,16/04/2023,Cancelled,NULL,NULL
T5228,2,Income,Salary,Salary,8859.294,16/04/2023,Pending,NULL,NULL
T4364,1,Expense,Restaurant,Restaurant,80.93952,16/04/2023,Pending,NULL,NULL
T3978,2,Expense,Rent,Rent,302.65704,16/04/2023,Cancelled,NULL,NULL
T9235,1,Income,Salary,Salary,5385.852,17/04/2023,Completed,NULL,NULL
T5929,1,Expense,Rent,Rent,246.60864,17/04/2023,Completed,NULL,NULL
T1525,1,Income,Freelance,Freelance,409.14,17/04/2023,Pending,NULL,NULL
T9630,1,Expense,Utilities,Utilities,151.59348,17/04/2023,Completed,NULL,NULL
T3697,1,Expense,Entertainment,Microsoft,112.08096,17/04/2023,Pending,NULL,NULL
T9984,2,Expense,Groceries,Groceries,77.95332,18/04/2023,Completed,NULL,NULL
T3581,2,Expense,Groceries,Groceries,153.12888,18/04/2023,Pending,NULL,NULL
T3454,1,Income,Bonus,Bonus,5264.694,18/04/2023,Pending,NULL,NULL
T9306,2,Expense,Food and Drink,Food and Drink,115.10748,18/04/2023,Completed,INV-6464,NULL
T7913,2,Expense,Personal Care,Personal Care,15.71652,18/04/2023,Cancelled,NULL,NULL
T9256,2,Expense,Sending Money to Family,Sending Money to Family,29.17764,19/04/2023,Pending,INV-4413,NULL
T8138,1,Income,Bonus,Bonus,4134.78,19/04/2023,Completed,NULL,NULL
T6518,2,Income,Bonus,Bonus,430.866,19/04/2023,Cancelled,NULL,NULL
T5747,2,Expense,Restaurant,Restaurant,289.89,19/04/2023,Pending,NULL,NULL
T2715,1,Income,Salary,Salary,2937.87,19/04/2023,Cancelled,NULL,NULL
T3679,1,Expense,Groceries,Groceries,72.31608,20/04/2023,Cancelled,NULL,NULL
T8656,2,Income,Salary,Salary,2975.958,20/04/2023,Pending,NULL,NULL
T6862,2,Expense,Personal Care,Personal Care,41.54832,21/04/2023,Pending,NULL,NULL
T3775,1,Expense,Transport,Transport,148.59216,21/04/2023,Pending,INV-7575,NULL
T3478,2,Expense,Transport,Transport,140.92776,22/04/2023,Cancelled,INV-3949,NULL
T1034,2,Expense,Rent,Rent,258.78312,22/04/2023,Completed,NULL,NULL
T5405,2,Expense,Restaurant,Restaurant,146.27808,22/04/2023,Pending,NULL,NULL
T2832,2,Income,Freelance,Freelance,3810.492,22/04/2023,Pending,NULL,NULL
T3751,1,Income,Salary,Salary,543.438,22/04/2023,Pending,NULL,NULL
T4704,1,Expense,Transport,Transport,126.65304,22/04/2023,Cancelled,NULL,NULL
T8079,2,Income,Salary,Salary,417.456,22/04/2023,Pending,NULL,NULL
T2052,2,Expense,Personal Care,Personal Care,37.23012,23/04/2023,Cancelled,NULL,NULL
T1973,2,Expense,Groceries,Groceries,104.01768,23/04/2023,Pending,INV-1731,NULL
T5203,1,Expense,Personal Care,Personal Care,16.35228,23/04/2023,Cancelled,INV-6642,NULL
T7166,2,Income,Bonus,Bonus,7922.736,23/04/2023,Completed,NULL,NULL
T4829,1,Expense,Restaurant,Restaurant,72.73728,24/04/2023,Pending,NULL,NULL
T7525,2,Expense,Transport,Transport,108.135,24/04/2023,Completed,NULL,NULL
T3094,1,Expense,Entertainment,Spotify,122.53608,24/04/2023,Completed,INV-4304,NULL
T7516,2,Expense,Restaurant,Restaurant,337.10688,24/04/2023,Pending,NULL,NULL
T3122,1,Expense,Rent,Rent,4.81968,24/04/2023,Pending,NULL,NULL
T8873,2,Expense,Restaurant,Restaurant,158.39136,24/04/2023,Pending,NULL,NULL
T3398,2,Income,Freelance,Freelance,4201.848,24/04/2023,Completed,NULL,NULL
T7410,2,Expense,Taxes,Taxes,141.912,25/04/2023,Pending,INV-6679,NULL
T7000,2,Income,Salary,Salary,1589.778,25/04/2023,Cancelled,NULL,NULL
T7878,1,Expense,Transport,Transport,158.58576,26/04/2023,Pending,NULL,NULL
T5252,2,Income,Freelance,Freelance,8192.592,26/04/2023,Cancelled,NULL,NULL
T2508,2,Expense,Personal Care,Personal Care,178.02,26/04/2023,Pending,NULL,NULL
T3342,1,Expense,Utilities,Utilities,159.19704,27/04/2023,Pending,INV-1547,NULL
T7002,2,Expense,Rent,Rent,121.72824,27/04/2023,Cancelled,NULL,NULL
T2567,2,Expense,Personal Care,Personal Care,85.35204,27/04/2023,Pending,INV-1034,NULL
T1917,1,Expense,Groceries,Groceries,82.43748,28/04/2023,Pending,INV-4183,NULL
T8436,2,Expense,Transport,Transport,7.33284,29/04/2023,Pending,INV-1222,NULL
T8190,1,Expense,Utilities,Utilities,37.7262,29/04/2023,Pending,NULL,NULL
T2136,1,Expense,Utilities,Utilities,11.97756,29/04/2023,Pending,NULL,NULL
T6819,1,Income,Bonus,Bonus,6149.664,30/04/2023,Completed,NULL,NULL
T7520,1,Income,Freelance,Freelance,4663.296,30/04/2023,Cancelled,NULL,NULL
T8143,1,Income,Freelance,Freelance,8088.588,30/04/2023,Cancelled,NULL,NULL
T2172,2,Expense,Transport,Transport,59.3658,30/04/2023,Cancelled,INV-6507,NULL
T5079,2,Expense,Rent,Rent,9.83448,30/04/2023,Cancelled,NULL,NULL
T8480,1,Expense,Personal Care,Personal Care,109.70388,30/04/2023,Cancelled,NULL,NULL
T2968,2,Expense,Personal Care,Personal Care,8.07228,30/04/2023,Cancelled,NULL,NULL
T5157,1,Expense,Restaurant,Restaurant,94.4388,30/04/2023,Pending,NULL,NULL
T2122,2,Income,Salary,Salary,3462.534,1/5/2023,Pending,NULL,NULL
T6758,1,Income,Salary,Salary,8839.71,1/5/2023,Completed,NULL,NULL
T9881,1,Expense,Taxes,Taxes,1569.5392,1/5/2023,Cancelled,INV-1852,NULL
T7230,1,Expense,Restaurant,Restaurant,1151.9552,1/5/2023,Completed,NULL,NULL
T3154,1,Income,Freelance,Freelance,7209.144,1/5/2023,Completed,NULL,NULL
T9095,2,Expense,Sending Money to Family,Sending Money to Family,1336.0928,1/5/2023,Pending,INV-1536,NULL
T2925,2,Income,Freelance,Freelance,8657.244,2/5/2023,Completed,NULL,NULL
T9032,1,Expense,Entertainment,Microsoft,924.2336,2/5/2023,Pending,INV-8219,NULL
T1671,1,Expense,Transport,Transport,901.9712,2/5/2023,Pending,NULL,NULL
T9536,1,Expense,Personal Care,Personal Care,370.592,2/5/2023,Cancelled,INV-8286,NULL
T9712,2,Expense,Personal Care,Personal Care,1483.6576,2/5/2023,Completed,INV-7103,NULL
T9452,1,Expense,Sending Money to Family,Sending Money to Family,1322.6112,2/5/2023,Pending,INV-1610,NULL
T9808,1,Expense,Transport,Transport,330.5376,2/5/2023,Pending,INV-2220,NULL
T5314,2,Expense,Groceries,Groceries,278.2016,2/5/2023,Completed,INV-3009,NULL
T5649,1,Expense,Groceries,Groceries,1160.896,2/5/2023,Cancelled,INV-8474,NULL
T4696,1,Expense,Restaurant,Restaurant,1941.7536,3/5/2023,Pending,NULL,NULL
T7523,2,Income,Bonus,Bonus,5465.394,3/5/2023,Completed,NULL,NULL
T6902,1,Expense,Groceries,Groceries,1172.1408,3/5/2023,Pending,NULL,NULL
T6958,2,Income,Salary,Salary,4058.442,3/5/2023,Cancelled,NULL,NULL
T8725,2,Expense,Utilities,Utilities,325.5776,3/5/2023,Pending,NULL,NULL
T2690,2,Expense,Restaurant,Restaurant,2568.0384,3/5/2023,Cancelled,NULL,NULL
T7432,1,Income,Bonus,Bonus,2228.94,3/5/2023,Pending,NULL,NULL
